source,target,weight,weighted_tie_strength,link_centrality,technical_distance,node_assortativity,common_neighbors_count,eigen_distance,pagerank_distance,clustering_distance,link_strength_category
automatic centering,wear reduction,1,0.2653061224489796,0.0012137527839902102,0.036581141824697,19,3,9.420898773300661e-05,0.0004055190073663855,0.10924369747899161,弱链接
load-responsive speed change,neutral rotation attitude,1,20.833333333333332,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
load-responsive speed change,minimal component design,1,20.833333333333332,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
load-responsive speed change,planetary gear mechanism,1,0.20238095238095238,0.00012147269626644353,0.31864245268839947,78,3,0.008588262013393157,0.0015396380572253547,0.94579945799458,弱链接
coil spring biasing,load-responsive speed change,1,12.1,0.0,0.19051002539006948,4,3,2.4577915887414052e-05,7.692682574962963e-05,0.5714285714285714,强链接
minimal component design,neutral rotation attitude,1,20.833333333333332,0.0,0.0,0,3,0.0,0.0,0.0,强链接
neutral rotation attitude,planetary gear mechanism,1,0.20238095238095238,0.00012147269626644353,0.31864245268839947,78,3,0.008588262013393157,0.0015396380572253547,0.94579945799458,弱链接
coil spring biasing,neutral rotation attitude,1,12.1,0.0,0.19051002539006948,4,3,2.4577915887414052e-05,7.692682574962963e-05,0.5714285714285714,强链接
minimal component design,planetary gear mechanism,1,0.20238095238095238,0.00012147269626644353,0.31864245268839947,78,3,0.008588262013393157,0.0015396380572253547,0.94579945799458,弱链接
coil spring biasing,minimal component design,1,12.1,0.0,0.19051002539006948,4,3,2.4577915887414052e-05,7.692682574962963e-05,0.5714285714285714,强链接
coil spring biasing,planetary gear mechanism,1,0.14772727272727273,0.0,0.12813242729833,74,3,0.008563684097505743,0.001462711231475725,0.3743708865660085,弱链接
aircraft communication,transponder squawk code,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
aircraft communication,automatic harmonization,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
aircraft communication,onboard device,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
ADS-B system,aircraft communication,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic harmonization,transponder squawk code,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
onboard device,transponder squawk code,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
ADS-B system,transponder squawk code,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic harmonization,onboard device,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
ADS-B system,automatic harmonization,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
ADS-B system,onboard device,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
aircraft separation,trailing aircraft management,1,15.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
aircraft separation,automatic control,1,0.1511627906976744,0.0,0.3241562400676511,80,3,0.007075446310087015,0.0015378522061192971,0.963855421686747,弱链接
aircraft separation,speed regulation,1,15.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
aircraft separation,time-based navigation,1,15.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic control,trailing aircraft management,1,0.1511627906976744,0.0001221040196263663,0.3241562400676511,80,3,0.007075446310087015,0.0015378522061192971,0.963855421686747,弱链接
speed regulation,trailing aircraft management,1,15.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
time-based navigation,trailing aircraft management,1,15.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic control,speed regulation,1,0.1511627906976744,0.0001221040196263663,0.3241562400676511,80,3,0.007075446310087015,0.0015378522061192971,0.963855421686747,弱链接
automatic control,time-based navigation,1,0.1511627906976744,0.0001221040196263663,0.3241562400676511,80,3,0.007075446310087015,0.0015378522061192971,0.963855421686747,弱链接
speed regulation,time-based navigation,1,15.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
control circuit,intelligent alarm,1,1.3,2.588168103243751e-07,0.19050553576790144,4,3,7.181018114176691e-25,8.803587513290147e-05,0.5714285714285714,弱链接
Hall sensor,control circuit,1,1.3,0.0,0.19050553576790144,4,3,7.181018114176691e-25,8.803587513290147e-05,0.5714285714285714,弱链接
blowing motor,control circuit,1,1.3,0.0,0.19050553576790144,4,3,7.181018114176691e-25,8.803587513290147e-05,0.5714285714285714,弱链接
control circuit,gear monitoring,1,1.3,2.588168103243751e-07,0.19050553576790144,4,3,7.181018114176691e-25,8.803587513290147e-05,0.5714285714285714,弱链接
Hall sensor,intelligent alarm,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
blowing motor,intelligent alarm,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
gear monitoring,intelligent alarm,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
Hall sensor,blowing motor,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
Hall sensor,gear monitoring,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
blowing motor,gear monitoring,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electromagnetic wave detection,wire antenna,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electromagnetic wave detection,vector information,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electromagnetic wave detection,non-mechanical scanning,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic data processing,electromagnetic wave detection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
vector information,wire antenna,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
non-mechanical scanning,wire antenna,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic data processing,wire antenna,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
non-mechanical scanning,vector information,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic data processing,vector information,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic data processing,non-mechanical scanning,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
CCD sensitization,automatic slide handling,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
CCD sensitization,holographic imaging,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
CCD sensitization,multi-focal plane,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
CCD sensitization,digital microscopy,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic slide handling,holographic imaging,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic slide handling,multi-focal plane,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic slide handling,digital microscopy,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
holographic imaging,multi-focal plane,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
digital microscopy,holographic imaging,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
digital microscopy,multi-focal plane,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
cost-effective production,mahjong tile design,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic turning device,mahjong tile design,1,1.3,0.0,0.190504735695139,4,3,1.2367918630129511e-06,8.439886498263103e-05,0.5714285714285714,弱链接
arc-shaped corner,mahjong tile design,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
low noise mechanism,mahjong tile design,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic turning device,cost-effective production,1,1.3,0.0,0.190504735695139,4,3,1.2367918630129511e-06,8.439886498263103e-05,0.5714285714285714,弱链接
arc-shaped corner,cost-effective production,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
cost-effective production,low noise mechanism,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
arc-shaped corner,automatic turning device,1,1.3,0.0,0.190504735695139,4,3,1.2367918630129511e-06,8.439886498263103e-05,0.5714285714285714,弱链接
automatic turning device,low noise mechanism,1,1.3,0.0001221040196263663,0.190504735695139,4,3,1.2367918630129511e-06,8.439886498263103e-05,0.5714285714285714,弱链接
arc-shaped corner,low noise mechanism,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
multi-station machine head,vertical sliding lift,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
multi-station machine head,synthetic diamond polishing,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic angle switching,multi-station machine head,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
horizontal slide translation,multi-station machine head,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
synthetic diamond polishing,vertical sliding lift,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic angle switching,vertical sliding lift,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
horizontal slide translation,vertical sliding lift,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic angle switching,synthetic diamond polishing,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
horizontal slide translation,synthetic diamond polishing,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic angle switching,horizontal slide translation,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic drilling,precision alignment,1,0.7727272727272727,0.0010958303749134043,2.9674848128966557e-05,0,3,7.779409371007066e-05,1.1230450676829012e-05,0.0,弱链接
Morse taper shank,automatic drilling,1,1.7857142857142858,0.0,0.24248297701079816,8,3,5.4918189361982825e-08,0.00017614884147782632,0.7272727272727273,弱链接
CNC turning machine,automatic drilling,1,1.7857142857142858,0.0,0.24248297701079816,8,3,5.4918189361982825e-08,0.00017614884147782632,0.7272727272727273,弱链接
automatic drilling,locating block,1,1.1666666666666667,1.2940840516218756e-06,0.051976945412516996,4,3,2.765778367596493e-08,8.665273561148088e-05,0.15584415584415584,弱链接
Morse taper shank,precision alignment,1,1.7857142857142858,0.0,0.24250516489180926,8,3,7.784901189943264e-05,0.0001649183908009973,0.7272727272727273,弱链接
CNC turning machine,precision alignment,1,1.7857142857142858,0.0,0.24250516489180926,8,3,7.784901189943264e-05,0.0001649183908009973,0.7272727272727273,弱链接
locating block,precision alignment,1,1.1666666666666667,0.0,0.05199913329352807,4,3,7.782175149374662e-05,7.542228493465187e-05,0.15584415584415584,弱链接
CNC turning machine,Morse taper shank,1,5.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
Morse taper shank,locating block,1,2.9,1.4378711684687504e-07,0.19050603159828114,4,3,2.7260405686017894e-08,8.949610586634546e-05,0.5714285714285714,强链接
CNC turning machine,locating block,1,2.9,1.4378711684687504e-07,0.19050603159828114,4,3,2.7260405686017894e-08,8.949610586634546e-05,0.5714285714285714,强链接
fast cooling,weld quality enhancement,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
protective sleeve,weld quality enhancement,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
non-ferrous metal welding,weld quality enhancement,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
positioning shaft head,weld quality enhancement,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
fast cooling,protective sleeve,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
fast cooling,non-ferrous metal welding,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
fast cooling,positioning shaft head,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
non-ferrous metal welding,protective sleeve,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
positioning shaft head,protective sleeve,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
non-ferrous metal welding,positioning shaft head,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
continuous heating,stainless steel box,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
continuous heating,electrical heated tube,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
continuous heating,thermal insulation,1,1.3,0.00012210401962636634,0.19050471247713027,4,3,3.3368696735624512e-06,8.222913314578281e-05,0.5714285714285714,弱链接
continuous heating,parabolic slide way,1,2.8333333333333335,2.875742336937501e-08,4.517509052022935e-21,0,3,0.0,1.3552527156068805e-20,0.0,强链接
electrical heated tube,stainless steel box,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
stainless steel box,thermal insulation,1,1.3,0.00012210401962636634,0.19050471247713027,4,3,3.3368696735624512e-06,8.222913314578281e-05,0.5714285714285714,弱链接
parabolic slide way,stainless steel box,1,2.8333333333333335,0.0,4.517509052022935e-21,0,3,0.0,1.3552527156068805e-20,0.0,强链接
electrical heated tube,thermal insulation,1,1.3,0.00012210401962636634,0.19050471247713027,4,3,3.3368696735624512e-06,8.222913314578281e-05,0.5714285714285714,弱链接
electrical heated tube,parabolic slide way,1,2.8333333333333335,2.875742336937501e-08,4.517509052022935e-21,0,3,0.0,1.3552527156068805e-20,0.0,强链接
parabolic slide way,thermal insulation,1,1.3,0.0,0.19050471247713027,4,3,3.3368696735624512e-06,8.222913314578283e-05,0.5714285714285714,弱链接
clutch innovation,dynamic mixer,1,6.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
clutch innovation,synchronous motor,1,6.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
clutch innovation,fuel efficiency,1,0.4482758620689655,0.0001221040196263663,0.2920925254372725,23,3,0.0069271259641819636,0.0004045814017665984,0.8689458689458689,弱链接
clutch innovation,planetary gearbox,1,6.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
dynamic mixer,synchronous motor,1,6.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
dynamic mixer,fuel efficiency,1,0.4482758620689655,0.0001221040196263663,0.2920925254372725,23,3,0.0069271259641819636,0.0004045814017665984,0.8689458689458689,弱链接
dynamic mixer,planetary gearbox,1,6.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
fuel efficiency,synchronous motor,1,0.4482758620689655,0.0,0.2920925254372725,23,3,0.0069271259641819636,0.0004045814017665984,0.8689458689458689,弱链接
planetary gearbox,synchronous motor,1,6.833333333333333,0.0,0.0,0,3,0.0,0.0,0.0,强链接
fuel efficiency,planetary gearbox,1,0.4482758620689655,0.0001221040196263663,0.2920925254372725,23,3,0.0069271259641819636,0.0004045814017665984,0.8689458689458689,弱链接
adaptive display,stereo image display,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electronic equipment,stereo image display,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
stereo image display,user characteristic analysis,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic control signal,stereo image display,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
adaptive display,electronic equipment,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
adaptive display,user characteristic analysis,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
adaptive display,automatic control signal,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electronic equipment,user characteristic analysis,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic control signal,electronic equipment,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic control signal,user characteristic analysis,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic differential,steering-wheel tractor,1,13.666666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
disk gear,steering-wheel tractor,1,13.666666666666666,0.0,0.0,0,3,0.0,0.0,0.0,强链接
bearing system,steering-wheel tractor,1,7.0,0.0,0.18521723911450408,5,3,7.964997995670161e-06,8.81967899610172e-05,0.5555555555555556,强链接
planetary gear,steering-wheel tractor,1,0.29508196721311475,0.0,0.3152481412252934,55,3,0.007876318144742515,0.0009890874130778953,0.9368790181180596,弱链接
automatic differential,disk gear,1,13.666666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic differential,bearing system,1,7.0,3.593992943408761e-06,0.18521723911450408,5,3,7.964997995670161e-06,8.81967899610172e-05,0.5555555555555556,强链接
automatic differential,planetary gear,1,0.29508196721311475,0.00011853878410632696,0.3152481412252934,55,3,0.007876318144742515,0.0009890874130778953,0.9368790181180596,弱链接
bearing system,disk gear,1,7.0,0.0,0.18521723911450408,5,3,7.964997995670161e-06,8.81967899610172e-05,0.5555555555555556,强链接
disk gear,planetary gear,1,0.29508196721311475,0.00011853878410632696,0.3152481412252934,55,3,0.007876318144742515,0.0009890874130778953,0.9368790181180596,弱链接
bearing system,planetary gear,1,0.19696969696969696,0.0010175397663998184,0.13003090211078924,50,3,0.007868353146746845,0.000900890623116878,0.38132346256250405,弱链接
intelligent engraving,slider component,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
numerical-control interface,slider component,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic tool-setting,slider component,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
distance detector,slider component,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
intelligent engraving,numerical-control interface,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic tool-setting,intelligent engraving,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
distance detector,intelligent engraving,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
