appln_id,keywords
375265679,"['braking torque enhancement', 'differential-rack driving', 'planetary wheel transmission', 'coke pushing device', 'V-shaped groove disc']"
375293083,"['waste water purification', 'filtration cloth', 'caprolone roller', 'tension device', 'frequency converter']"
375553778,"['unmanned aircraft', 'synthetic aperture radar', 'linear-frequency modulation', 'low-speed communication', 'real-time processing']"
375552116,"['automatic gearbox', 'hydrodynamic torque converter', 'planetary train', 'brake system', 'power flow management']"
375553316,"['laser projection', 'image correction', 'multiaxis sensor', 'geodesic instrument', 'light plane']"
375609160,"['circular seam welding', 'non-circular containers', 'position changing machine', 'inclination angle measurement', 'real-time speed control']"
375620809,"['unmanned aerial vehicle', 'catapult launch', 'lock release mechanism', 'electric winch', 'adjustable launch direction']"
375614399,"['unmanned aerial vehicle', 'GPS inertial system', 'photoelectric detection', 'sensor integration', 'line inspection']"
375617496,"['multifunctional planer', 'automatic slicing', 'blade replacement', 'compact design', 'gearbox-driven ejector']"
375787763,"['servo control', 'position feedback', 'beam adjustment', 'numerical control', 'circular closed loop']"
375788951,"['concrete oil storage', 'water circulation', 'submerged tank', 'remote fueling', 'anti-explosion']"
375787445,"['automatic drilling', 'spiral stake production', 'servo motor conveyor', 'positioning pawl', 'pressing cylinder']"
375637312,"['continuously variable transmission', 'planetary gear mechanism', 'clutch engagement', 'speed ratio control', 'reverse rotation output']"
375651022,"['GPS coordinate transmission', 'unmanned underwater vehicle', 'antenna beam control', 'object position indication', 'hinge extension mechanism']"
375815884,"['wastewater recycling', 'liquid level control', 'dual tank system', 'non-electric operation', 'water conservation']"
375796379,"['gravity sensor', 'inclination angle', 'power-saving display', 'handheld device', 'automatic screen saver']"
375813440,"['automatic unpacking', 'planetary reduction', 'eccentric shaft drive', 'blade rail', 'environmental cutting']"
375810180,"['automatic selection', 'pinball sorting', 'rolling shafts', 'material distribution', 'detection efficiency']"
375849804,"['thermal signature detection', 'image segmentation', 'support vector method', 'automatic distance calculation', 'gyroscopic stabilization']"
375821137,"['unmanned aerial monitoring', 'radio direction-finding', 'flight control module', 'spectrum analysis', 'terrain-independent signal detection']"
375821278,"['lens driving', 'automatic focusing', 'quadrilateral coil', 'magnetic pole arrangement', 'X-Y directional movement']"
375904238,"['automatic brake', 'ratchet mechanism', 'thrust roller', 'lever interaction', 'spring-loaded limiter']"
375947189,"['flap control', 'linear motor', 'four-gear switch', 'automatic adjustment', 'flight security']"
375947335,"['spiral line transfer', 'automatic adjustment', 'coating equipment', 'steel pipe', 'worm gear drive']"
375959540,"['stopping device', 'timing sprocket', 'diesel engine', 'bolt tightening', 'camshaft protection']"
375958905,"['fin trimming', 'radiator processing', 'clamping mechanism', 'pressing wheel', 'transmission linkage']"
375951983,"['aerotechnics', 'cabin modeling', 'point cloud conversion', 'triangularization', 'grid calibration']"
375948953,"['ultrasonic strengthening', 'impacting needle', 'guide sleeve', 'surface treatment', 'curvature adaptation']"
375964960,"['air cylinder', 'furnace door', 'tail double-lug', 'transmission handle', 'crank mechanism']"
375965112,"['automatic alignment', 'gear diameter measurement', 'cam mechanism', 'sliding block assembly', 'spring-loaded indicator']"
376333148,"['high altitude aircraft', 'long endurance UAV', 'electromagnetic sensors', 'directable laser', 'GPS repeater network']"
376326682,"['robot vision', 'indoor positioning', 'digital image processing', 'color marking points', 'autonomous navigation']"
376320359,"['worm gear drive', 'indexing precision', 'backlash adjustment', 'hydraulic actuation', 'dual worm system']"
376525853,"['sterilization kettle', 'lower cover device', 'push-pull driving', 'automatic locking', 'sealing efficiency']"
376537629,"['flower-watering machine', 'electromagnet control', 'counterweight mechanism', 'automatic irrigation', 'timer integration']"
376530510,"['automatic tabouret', 'embroidery machine', 'pneumatic pressurization', 'cloth tensioning', 'beam movement']"
376640921,"['planet gear lubrication', 'clutch hub design', 'pocket oil passage', 'separate machining', 'stamping production']"
376641015,"['pneumatic control valve', 'automatic pressure release', 'high-temperature resistance', 'pressure sensor integration', 'piston actuation']"
376639477,"['thread clamping', 'digital embroidery', 'rotating wheel', 'eccentric cam', 'mandril pressing']"
376636395,"['oil slick collection', 'automatic coil system', 'swing pipe mechanism', 'flexible rotation', 'float bowl integration']"
376629297,"['lockup torque converter', 'planetary gear assembly', 'friction brake', 'dual drive member', 'bypass transmission']"
376810371,"['automatic tiling', 'vacuum fixation', 'template platform', 'magnetic separators', 'laser alignment']"
376813662,"['electric motor', 'reducer', 'cross beam displacement', 'tool installation', 'thermal stabilization', 'automated loading', 'tangential force measurement', 'vertical displacement']"
376861796,"['adjustable handlebar', 'integrated welding', 'airbag cushion', 'ergonomic seat', 'manual-automatic hybrid']"
378123570,"['GPS positioning', '3G network assistance', 'base station locating', 'power consumption reduction', 'alarm section setting']"
378106043,"['folding rudder', 'automatic extension', 'torsional spring', 'butterfly spring', 'locking mechanism']"
378129566,"['mold core assembly', 'elbow joint molding', 'chuck mechanism', 'automated disassembly', 'production efficiency']"
378267372,"['pressure reduction', 'valve displacement', 'spring compression', 'flow control', 'differential surface area']"
378266306,"['automatic grenade launcher', 'homing mechanism', 'planetary reduction gear', 'friction clutch', 'manual disconnection']"
378133172,"['slider regulation', 'stepless gas valve', 'electromagnetic control', 'precision machining', 'selective air outlet']"
378303199,"['electroluminescence testing', 'high transmittance spacer', 'protective film', 'infrared testing instrument', 'efficiency improvement']"
378301703,"['embedded lamp', 'Z-shaped sheet', 'elastic installation', 'automatic clamping', 'damage-free mounting']"
378302697,"['AGV detector', 'tri-polar magnetic sensing', 'address signal control', 'magnetic strip navigation', 'parallel circuit arrangement']"
378299111,"['automatic flushing', 'invisible squatting pot', 'movable panel', 'conveyor belt', 'progressive-waterfall flushing']"
378295165,"['ultra-precision grinding', 'mechanical hand', 'oscillating rod', 'automatic processing', 'material receiving']"
378296883,"['unmanned aircraft', 'rotary drum', 'duct fan', 'sprinkling head', 'airflow guide plate']"
378287112,"['UAV simulation', 'dynamic model updating', 'flight control law', 'real-time output', 'visual system integration']"
378326138,"['noise reduction', 'UAV propeller', 'boundary layer control', 'suction device', 'acoustic performance']"
378389959,"['reinforcing rib', 'surface-contact positioning', 'housing structure', 'precision assembly', 'flange alignment']"
378383794,"['multistage transmission', 'planetary gear set', 'clutch brake arrangement', 'compact design', 'axial positioning']"
378518429,"['point cloud analysis', 'CAD model alignment', 'plane extraction', 'allowance estimation', 'intelligent processing']"
378518387,"['seal solid leading', 'motorized conveyor', 'feeding adjustment plate', 'swing flattening', 'uniform vibration']"
378518446,"['unmanned aerial vehicle', 'wind turbine site', 'digital surface model', 'high-resolution imaging', 'optimal site selection']"
378517878,"['planetary gear train', 'compound gear set', 'automatic transmission', 'friction members', 'rotational coupling']"
378517530,"['coal cutting trajectory', 'arc fold analysis', 'rock cutting optimization', 'geological data integration', 'wear reduction']"
378526508,"['bounce chair', 'acute angle rod', 'spring mechanism', 'rotating top plate', 'safety design']"
378601038,"['UAV imagery', 'mass notification', 'civic communication', 'voice recognition', 'real-time dissemination']"
378759218,"['garlic harvester', 'onion harvesting', 'rotary plane cutter', 'conveyer belt integration', 'automated root pruning']"
378701539,"['image-based positioning', 'UAV camera system', 'bundle adjustment', 'GPS data integration', 'homography estimation']"
378762571,"['infusion tube clamp', 'U-shaped sheet', 'cross N-plate', 're-rounding mechanism', 'automatic flattening reversal']"
378676347,"['automatic brewing', 'pod-conveyor', 'water heating system', 'electronic processor', 'oscillatory rotation']"
378792590,"['black box', 'ejection tube', 'automatic lock', 'spring mechanism', 'submarine search']"
378794196,"['spring-powered generator', 'rotational energy conversion', 'automatic spring winding', 'power generation efficiency', 'unidirectional bearing gear']"
378768971,"['automatic grain conveyor', 'inclined rail', 'pulley structure', 'lifter mechanism', 'wheel diameter differentiation']"
378768896,"['corner conveyor', 'silicon chip handling', 'segmented transmission', 'automatic conversion', 'gap arrangement']"
378765112,"['automatic welding', 'diamond saw web', 'tool bit extractor', 'positioning sensor', 'high frequency welding']"
378903240,"['behavioral parameters', 'language conformity', 'automatic control system', 'requirement capture', 'aircraft device']"
378838494,"['dual input reduction gear', 'planetary gear mechanism', 'driving force integration', 'adaptive speed control', 'hybrid transmission']"
378833688,"['locking detection', 'trigger lever', 'locking lever', 'permanent magnet', 'magnetism sensor']"
379059608,"['rapid pipe cutting', 'planetary gear train', 'blade self-rotation', 'composite movement', 'drum swing arm']"
378925618,"['wet multiple-plate clutch', 'reduction planetary gear', 'complex planetary gear', 'friction element', 'engine power transfer']"
379036822,"['soft ice-cream machine', 'refrigerated tanks', 'spiral whipping cylinders', 'vertical axis configuration', 'automated dispensing']"
